game_id,max_players,max_playtime,min_age,min_players,min_playtime,name,playing_time,year_published,average_rating,users_rated
138161,5,240,13,1,120,Firefly: The Game,240,2013,7.41095,6888
138233,4,30,13,2,30,Ascension: Rise of Vigil,30,2013,7.24743,1212
138616,2,25,13,2,25,Shift: The Single Card CCG,25,2013,6.40026,114
139032,6,60,13,1,60,Upon a Fable,60,2013,6.38052,231
139508,4,60,13,2,60,The Walled City: Londonderry & Borderlands,60,2014,6.95749,334
139897,5,45,13,2,30,Belle of the Ball,45,2014,6.15967,448
139952,4,90,13,2,90,Clockwork Wars,90,2015,7.8167,312
140101,4,60,13,2,60,Fantasy Frontier,60,2014,6.48065,201
140163,6,30,13,2,30,Pandánte,30,2014,6.55618,229
140535,4,20,13,2,10,Koryŏ,20,2013,6.81017,1165
140600,8,40,13,3,15,Scalawag!,40,2014,6.20983,60
140857,4,30,13,1,30,Renaissance Man,30,2013,5.85227,277
140863,5,20,13,2,20,Council of Verona,20,2013,6.44951,1501
140997,4,15,13,1,15,Romans Go Home!,15,2013,6.10953,364
141423,5,75,13,2,60,Dead Men Tell No Tales,75,2015,7.2639,1292
141517,5,90,13,2,90,A Study in Emerald,90,2013,7.27267,2526
141791,2,30,13,2,30,Piñata,30,2013,6.89887,697
142296,20,30,13,3,30,Funemployed!,30,2014,7.05544,655
142326,4,32,13,2,16,Eight-Minute Empire: Legends,32,2013,7.11192,2936
142402,4,60,13,2,60,The Red Dragon Inn 4,60,2013,7.37884,413
142451,5,120,13,2,120,Cornish Smuggler,120,2013,6.05891,411
142551,2,30,13,2,30,Titans Tactics,30,2013,7.00674,89
142645,4,15,13,2,15,Havok & Hijinks,15,2014,6.83962,106
142854,1,45,13,1,45,Infection: Humanity's Last Gasp,45,2013,7.40539,449
143519,4,60,13,2,60,Quantum,60,2013,7.34604,4240
143657,5,90,13,2,90,Eternal Dynasty,90,2015,6.98308,65
143693,4,75,13,1,75,Glass Road,75,2013,7.49701,5803
143869,6,30,13,3,30,Something Different,30,2013,5.45862,145
143981,4,30,13,2,30,VOLT: Robot Battle Arena,30,2014,7.15212,330
144525,2,60,13,2,15,Dungeon Twister: The Card Game,60,2013,6.48026,352
144557,5,15,13,3,15,Where Art Thou Romeo?,15,2013,5.01065,276
144566,5,90,13,1,90,Circus Train (Second edition),90,2013,7.13357,241
144567,2,60,13,2,60,For the Crown (Second edition),60,2012,7.47747,198
144568,1,90,13,1,45,Dawn of the Zeds (Second edition),90,2013,7.97939,554
144592,5,125,13,2,50,Bruxelles 1893,125,2013,7.65386,2866
144743,4,150,13,1,150,Machina Arcana,150,2014,7.56919,198
144864,2,30,13,1,30,Ascension: Darkness Unleashed,30,2013,7.5653,604
145042,2,60,13,2,60,Puppet Wars Unstitched,60,2013,7.7053,66
145086,5,60,13,3,60,Shinobi Clans,60,2013,6.47505,220
145203,4,60,13,2,60,Prosperity,60,2013,6.79622,1172
145308,6,60,13,2,30,Marrying Mr. Darcy,60,2014,6.36066,660
145393,6,45,13,1,45,Gem Rush,45,2013,6.78966,179
145493,7,240,13,1,30,The King's Armory,240,2015,7.24206,199
145633,2,30,13,2,30,Ascension: Apprentice Edition,30,2013,7.13635,714
145659,6,90,13,2,60,Scoville,90,2014,7.23449,2889
145975,9,240,13,2,240,Hoplite,240,2014,7.72993,147
146197,7,90,13,3,90,Legends of the American Frontier,90,2016,6.6969,113
146245,4,60,13,2,60,Kings of Artifice,60,2013,6.35679,56
146278,4,60,13,2,30,Tash-Kalar: Arena of Legends,60,2013,7.26095,3948
146408,8,45,13,2,45,Sentinel Tactics: The Flame of Freedom,45,2014,6.94923,599
146559,4,60,13,3,60,Infamy,60,2013,6.97944,338
147021,6,30,13,2,30,Hollywood,30,2013,6.5486,391
147190,6,75,13,1,75,Yggdrasil Second Edition with Asgard Expansion,75,2013,7.79438,178
147253,4,90,13,2,90,The Ancient World,90,2014,7.2361,1337
147445,10,2,13,2,2,We Didn't Playtest This Pasted-On Theme at All!,2,2014,5.976,75
147474,4,45,13,1,15,8 Masters' Revenge,45,2013,6.77419,124
147523,4,0,13,2,0,Risk Battlefield Rogue,0,2013,5.69714,140
147568,5,60,13,2,60,Risk: The Walking Dead – Survival Edition,60,2013,6.67812,224
148205,5,60,13,2,45,Penny Press,60,2015,6.73002,561
148291,3,25,13,3,25,Trieste,25,2013,6.76328,580
148319,4,120,13,2,120,Tragedy Looper,120,2011,7.38158,2616
148759,4,35,13,2,35,Time Masters,35,2014,6.58983,177
148951,5,45,13,2,30,Tiny Epic Kingdoms,45,2014,6.7148,4554
149097,5,90,13,3,90,Spurs: A Tale in the Old West,90,2014,7.04013,226
149112,4,180,13,2,120,Kill Shakespeare,180,2014,6.14783,69
149119,4,90,13,2,90,Spirits of the Rice Paddy,90,2015,6.90304,581
149155,4,15,13,2,10,Dead Man's Draw,15,2015,6.87789,2426
149361,1,30,13,1,30,Hapsburg Eclipse,30,2014,7.33705,200
149970,4,60,13,2,60,Outer Earth,60,2013,6.94175,57
150484,6,60,13,1,60,Secrets of the Lost Tomb,60,2015,7.50052,294
150690,10,30,13,7,15,Templar Intrigue,30,2014,5.04293,184
150783,7,30,13,2,20,Antidote,30,2013,6.43164,645
150811,6,180,13,2,60,Mega Man: The Board Game,180,2016,5.57041,169
150831,2,120,13,2,120,Cuba: The Splendid Little War,120,2013,7.39,50
151007,4,120,13,1,120,Pathfinder Adventure Card Game: Skull & Shackles – Base Set,120,2014,7.51997,1589
151016,6,90,13,2,90,Provincia Romana,90,2014,6.3552,95
152241,30,60,13,5,60,Ultimate Werewolf,60,2014,6.71588,170
152470,6,240,13,3,120,Fief: France 1429,240,2015,7.49527,1275
152471,5,45,13,2,45,Manifest,45,2014,6.69398,83
152488,6,0,13,3,0,Funny or Die,0,2013,3.78627,51
152867,4,60,13,2,60,Unita,60,2014,5.8492,87
153097,5,45,13,1,45,Heroes Wanted,45,2014,7.00802,1176
153703,4,150,13,1,150,Darkest Night: Necromancer Bundle,150,2013,7.8069,87
153737,4,120,13,2,120,Ships,120,2015,7.01782,808
154086,4,60,13,2,45,Gold West,60,2015,7.50412,1225
154125,2,30,13,2,30,Pocket Battles: Confederacy vs Union,30,2014,6.96883,154
154259,2,25,13,2,25,Province,25,2014,6.41459,1087
154298,8,45,13,2,45,Alchemy!,45,2014,6.125,84
154301,5,75,13,1,75,The Battle at Kemble's Cascade,75,2014,6.86718,1022
154458,2,45,13,2,45,Akrotiri,45,2014,7.38421,1592
154642,6,60,13,2,30,Cinelinx: A Card Game For People Who Love Movies,60,2014,5.60568,88
154674,2,60,13,1,30,Castle Assault,60,2015,7.01676,68
154901,6,45,13,4,45,The Fittest,45,2015,5.35185,54
154905,4,30,13,2,30,Brew Crafters: The Travel Card Game,30,2014,6.46991,586
154906,4,45,13,2,45,Isle of Trains,45,2014,6.93761,746
155068,4,60,13,2,60,Arcadia Quest,60,2014,8.00422,4934
155173,4,45,13,1,45,Subdivision,45,2014,6.58102,827
155208,2,10,13,1,10,Raiders of the Lost Tomb,10,2014,5.03188,69
155315,2,120,13,2,120,New York 1776,120,2014,7.18952,62
155426,4,90,13,1,90,Castles of Mad King Ludwig,90,2014,7.74079,13140
155440,2,10,13,1,10,Pleasant Dreams,10,2015,6.32465,114
155624,5,90,13,2,60,Specter Ops,90,2015,7.4333,3431
155708,4,30,13,1,30,Tiny Epic Defenders,30,2015,6.45699,1697
156007,1,60,13,1,60,Mound Builders,60,2014,7.27196,102
156091,4,60,13,3,60,Sons of Anarchy: Men of Mayhem,60,2014,7.41071,1291
156373,3,45,13,3,45,Chimera,45,2014,7.00989,350
156496,5,70,13,1,70,March of the Ants,70,2015,7.15041,516
156557,4,30,13,1,30,Zombie Island,30,2014,5.585,50
156737,5,90,13,2,60,The X-Files,90,2015,6.36465,207
156858,5,75,13,1,45,Black Orchestra,75,2016,7.60193,560
156943,5,60,13,2,60,Saint Petersburg (second edition),60,2014,7.63312,1636
157026,4,30,13,1,30,Ascension: Realms Unraveled,30,2014,7.70205,672
157354,4,80,13,2,40,Five Tribes,80,2014,7.83284,17225
157815,5,30,13,3,20,Heat,30,2015,6.01839,149
157969,5,60,13,3,60,Sheriff of Nottingham,60,2014,7.35219,15055
158130,4,45,13,2,45,Tanto Cuore: Oktoberfest,45,2016,7.58525,139
158487,5,60,13,1,60,Dragon Tides,60,2015,6.77155,58
158564,15,60,13,2,60,Billionaire Banshee,60,2014,6.54565,205
158976,6,30,13,1,30,Ascension: Year One Collector's Edition,30,2015,7.98177,215
159087,8,45,13,3,30,"I Say, Holmes! (Second Edition)",45,2014,5.7247,112
159109,4,60,13,1,30,XenoShyft: Onslaught,60,2015,7.14623,1968
159141,4,40,13,3,40,Code of Nine,40,2012,6.56122,288
159515,8,30,13,3,30,Operation F.A.U.S.T.,30,2015,6.47729,236
159632,2,60,13,2,60,Strife: Legacy of the Eternals,60,2014,6.96568,426
159675,2,120,13,1,60,Fields of Arle,120,2014,8.21353,3492
160012,12,20,13,3,10,In a Bind,20,2015,7.1257,107
160413,4,20,13,1,20,Shadow of the Elder Gods,20,2015,5.59023,87
160567,7,30,13,4,30,BANG!: The Walking Dead,30,2014,6.60498,301
161290,7,60,13,2,60,Space Movers 2201,60,2015,6.93086,81
161429,8,10,13,3,10,Who Stole the Cookie?,10,2014,5.98033,61
161614,5,45,13,2,45,Stockpile,45,2015,7.65509,2520
161617,4,90,13,2,90,Dungeon Lords: Happy Anniversary,90,2014,8.35454,573
161926,4,10,13,2,10,Dead Drop,10,2015,6.54037,471
161936,4,60,13,2,60,Pandemic Legacy: Season 1,60,2015,8.66878,17251
161970,4,120,13,2,120,Alchemists,120,2014,7.76941,9803
161995,4,45,13,2,30,Hexemonia,45,2014,6.70746,134
162263,5,35,13,2,35,Temporum,35,2014,6.4951,789
162286,4,75,13,2,60,Super Motherload,75,2015,7.59696,1555
162384,2,60,13,2,60,Imperial Stars II,60,2014,7.20857,63
162480,4,60,13,2,60,Rise of the Kage,60,2015,6.86554,92
162865,4,90,13,2,90,"I, Spy",90,2015,7.3911,172
162944,75,30,13,5,30,Ultimate Werewolf: Deluxe Edition For Kickstarter,30,2014,7.86864,59
163027,4,40,13,2,20,Loop Inc.,40,2015,6.53389,357
163432,4,60,13,2,60,Tides of Infamy,60,2015,7.24054,111
163640,2,15,13,2,15,Eminent Domain: Microcosm,15,2014,6.63904,1079
163641,5,30,13,3,20,Eminent Domain: Battlecruisers,30,2016,6.56483,360
164110,5,0,13,2,0,Munchkin Gloom,0,2015,6.675,86
164265,4,15,13,4,15,Witness,15,2014,7.40612,1515
164448,4,90,13,2,90,Ninja All-Stars,90,2015,6.76743,175
164627,5,60,13,2,60,Brewin' USA,60,2015,7.10354,96
164865,6,90,13,1,60,B-Sieged: Sons of the Abyss,90,2016,6.86648,550
165404,4,60,13,2,60,Dragonscroll,60,2014,6.64544,242
165477,4,45,13,2,45,Orcs Orcs Orcs,45,2014,6.55833,365
166202,5,20,13,2,20,Bomb Squad Academy,20,2015,6.60537,257
166226,5,90,13,2,90,The Staufer Dynasty,90,2014,7.25024,1338
166280,5,30,13,2,30,DragonFlame,30,2014,6.78761,176
166286,2,20,13,1,5,Bottom of the 9th,20,2015,7.05746,944
166640,4,120,13,2,90,Prime Time,120,2015,6.03414,227
166857,6,120,13,3,90,Antike II,120,2014,7.54168,712
166858,5,60,13,3,60,Villainous Vikings (Second Edition),60,2014,7.17937,63
168250,0,30,13,2,30,Battle for Sularia,30,2016,7.5108,50
168421,5,45,13,1,45,Bohnanza: Ladies & Gangsters,45,2015,6.7931,87
168582,4,120,13,2,30,Dragon Racer,120,2015,6.87689,132
168609,4,60,13,2,60,"Artifacts, Inc.",60,2015,6.94249,1720
168681,4,20,13,2,20,Beyond Baker Street,20,2016,7.1274,801
169416,4,120,13,1,120,Pathfinder Adventure Card Game: Wrath of the Righteous – Base Set,120,2015,7.65983,600
169658,5,90,13,1,45,The Guardians: Explore,90,2016,7.56724,87
169704,5,60,13,3,45,Vault Wars,60,2015,7.01793,758
170202,5,45,13,2,30,Floating Market,45,2015,6.33224,290
170561,5,45,13,1,30,Valeria: Card Kingdoms,45,2016,7.55429,1271
170901,2,25,13,2,15,Jarl: The Vikings Tile-Laying Game,25,2015,7.14259,205
171011,4,45,13,2,45,Favor of the Pharaoh,45,2015,6.92176,1556
171226,2,30,13,2,30,Starfighter,30,2015,7.21127,338
171234,6,90,13,1,45,Skulldug!,90,2015,6.75732,82
171479,6,60,13,2,60,Commissioned,60,2016,7.53751,301
171708,2,120,13,1,120,HoldFast:  Korea 1950-1951,120,2015,6.80455,66
171835,4,120,13,1,30,Posthuman,120,2015,6.7665,828
172006,5,150,13,2,90,Shadowstar Corsairs,150,2016,7.62714,70
172062,5,60,13,2,30,Fairytale Gloom,60,2015,6.68153,274
172155,4,30,13,1,30,Ascension: Dawn of Champions,30,2015,7.47696,375
172540,4,60,13,2,30,Dragoon,60,2016,7.54095,232
172552,4,60,13,2,25,Karmaka,60,2016,7.03694,758
172818,4,90,13,2,90,Above and Below,90,2015,7.68882,5458
172896,4,60,13,2,45,Don't Turn Your Back,60,2015,7.2512,173
173634,4,60,13,2,30,The Red Dragon Inn 5,60,2015,7.71561,253
173770,4,30,13,2,15,Swamped,30,2016,6.18333,114
174182,2,0,13,2,30,Force of Will,0,2014,7.37978,136
174226,5,60,13,1,30,Arctic Scavengers: Base Game+HQ+Recon,60,2015,7.50747,1099
174614,4,0,13,1,30,Apotheca,0,2016,7.03366,596
174744,5,45,13,3,45,Mogul,45,2015,6.92827,380
174802,5,120,13,1,60,VENOM Assault,120,2016,7.69697,66
174852,6,0,13,2,30,Pandánte (Second Edition),0,2015,7.82557,88
174973,4,30,13,2,20,Boss Monster 2: The Next Level,30,2015,6.86057,1389
174990,5,90,13,2,60,Builders of Blankenburg,90,2016,7.57866,82
175095,4,180,13,1,60,Dawn of the Zeds (Third edition),180,2016,8.41381,381
175199,5,30,13,2,15,Mottainai,30,2015,7.08542,2009
175541,4,45,13,2,15,Cuisine a la Card,45,2016,7.15404,104
175592,6,90,13,1,90,The Village Crone,90,2015,6.04299,207
175621,4,40,13,2,20,Epic Card Game,40,2015,6.63256,2660
175846,2,20,13,2,10,Deck Building: The Deck Building Game,20,2015,5.66348,259
175848,8,30,13,3,20,Unpub: The Unpublished Card Game,30,2015,6.00192,52
175961,6,40,13,2,20,Three Cheers for Master,40,2015,6.51792,317
175989,4,120,13,1,60,Pillars of Eternity: Lords of the Eastern Reach,120,2016,7.00688,160
176215,5,30,13,2,30,Odyssey: Wrath of Poseidon,30,2015,6.26125,120
176262,4,30,13,2,20,Fleet Wharfside,30,2015,7.10302,306
176484,5,20,13,2,20,Council of Verona (second edition),20,2015,6.91052,135
176734,5,120,13,1,60,The Manhattan Project: Energy Empire,120,2016,8.0173,1361
176980,4,60,13,1,30,Helionox: The Last Sunset,60,2015,7.25466,172
177160,6,30,13,3,30,Frontier Stations,30,2015,6.69345,84
177513,2,60,13,2,30,Strife: Shadows and Steam,60,2016,6.9653,66
178007,4,60,13,1,60,Apocalypse Chaos,60,2015,6.87548,177
178044,4,30,13,2,10,Small Star Empires,30,2016,7.3358,176
178054,5,60,13,2,60,A Study in Emerald (second edition),60,2015,7.12258,1285
178153,2,25,13,1,25,100 Swords: The Red Dragon's Dungeon,25,2016,6.76437,162
178570,18,30,13,3,10,Unusual Suspects,30,2015,6.6764,1089
178591,5,60,13,1,45,Lunarchitects,60,2016,7.57653,222
178896,4,960,13,2,180,Last Blitzkrieg,960,2016,8.80263,76
178944,4,180,13,2,60,BATTALIA: The Creation,180,2015,7.90137,517
179182,4,90,13,1,60,Dojo Kun,90,2015,7.28774,421
180211,5,75,13,2,45,Apollo XIII,75,2015,6.65541,74
180325,6,90,13,2,45,Elfenroads,90,2015,7.26142,219
180511,4,90,13,1,20,Shakespeare,90,2015,7.52798,2178
180616,6,0,13,1,30,Ascension: Year Two Collector's Edition,0,2015,8.1176,104
180761,4,45,13,2,30,Dreamwell,45,2016,6.95895,266
181176,6,90,13,2,45,Council of Blackthorn,90,2016,7.72447,200
182385,4,60,13,2,60,Rome: Rise to Power,60,2015,6.5491,144
183394,6,90,13,1,90,Viticulture Essential Edition,90,2015,8.20053,5048
184700,5,60,13,2,45,In the Name of Odin,60,2016,6.91978,295
184866,5,0,13,3,45,Wings for the Baron (second edition),0,2015,7.34649,114
185123,4,60,13,1,30,Ascension: Dreamscape,60,2015,7.84864,258
185589,4,120,13,2,60,Islebound,120,2016,7.44991,1147
186323,6,60,13,1,30,Tavarua,60,2016,7.58127,205
186721,5,90,13,1,60,Healthy Heart Hospital,90,2015,7.35565,240
187488,8,60,13,2,20,Dark Mages,60,2016,6.95161,62
187687,4,120,13,1,120,Pathfinder Adventure Card Game: Mummy's Mask – Base Set,120,2016,8.34508,122
187719,4,90,13,2,30,The Banner Saga: Warbands,90,2016,5.642,50
188834,10,45,13,5,45,Secret Hitler,45,2016,7.62017,3485
189067,6,120,13,1,60,Cavern Tavern,120,2016,7.33003,364
190017,2,25,13,1,25,100 Swords: The Blue Mammoth's Dungeon,25,2016,6.9283,106
191790,1,50,13,1,50,Empires in America (second edition),50,2016,7.74459,74
191963,2,40,13,2,40,Thunder & Lightning,40,2016,7.40149,397
192934,4,60,13,1,45,Colony,60,2016,6.73866,777
192984,5,105,13,2,45,Revenge of the Dictators,105,2016,6.12579,140
193737,6,120,13,1,90,Star Trek Panic,120,2016,7.35424,708
195503,4,120,13,2,120,City of Iron: Second Edition,120,2016,7.57753,470
195547,6,180,13,2,90,LOAD: League of Ancient Defenders,180,2016,6.62751,181
197072,2,45,13,2,30,High Treason: The Trial of Louis Riel,45,2016,7.65806,62
197707,6,0,13,2,45,Lost in R'lyeh,0,2016,6.25154,188
199493,8,90,13,3,90,Escape the Room: Secret of Dr. Gravely's Retreat,90,2016,7.19061,132
201416,6,60,13,2,5,The Refuge: A Race for Survival,60,2016,7.10238,84
202494,8,30,13,1,15,Encounters: Shadowrun,30,2016,6.28649,74
204615,4,30,13,2,30,StarFall,30,2016,6.49619,97
205960,5,60,13,2,45,In the Name of Odin: Kickstarter Edition,60,2016,7.01364,55
207919,2,25,13,2,15,Hounded,25,2016,7.26056,71
215437,5,45,13,2,45,Codex: Card-Time Strategy – Core Set,45,2016,8.0878,82
2,4,30,12,3,30,Dragonmaster,30,1981,6.60815,478
4,4,60,12,2,60,Tal der Könige,60,1992,6.60675,314
5,6,90,12,3,90,Acquire,90,1964,7.3583,15195
6,6,240,12,2,240,Mare Mediterraneum,240,1989,6.52534,73
8,5,120,12,2,120,Lords of Creation,120,1993,6.14538,186
12,5,60,12,2,45,Ra,60,1999,7.47505,15378
15,6,90,12,2,90,Cosmic Encounter,90,1977,6.9347,3629
16,4,60,12,3,60,MarraCash,60,1996,6.84341,877
18,8,120,12,2,45,RoboRally,120,1994,7.15355,19371
20,4,90,12,2,90,Full Metal Planète,90,1988,7.43592,602
22,16,240,12,1,240,Magic Realm,240,1979,7.14384,1709
23,6,360,12,2,360,Divine Right,360,1979,6.95654,483
24,6,240,12,2,240,Twilight Imperium,240,1997,6.66812,667
25,6,200,12,2,200,Battlemist,200,1998,5.93231,308
26,6,360,12,3,360,Age of Renaissance,360,1996,7.0993,1944
27,6,340,12,2,340,Supremacy,340,1984,5.57724,1201
28,8,180,12,2,60,Illuminati:  Deluxe Edition,180,1987,6.5289,4274
34,8,180,12,1,180,Arkham Horror,180,1987,6.56386,453
36,8,300,12,2,300,Federation & Empire,300,1986,6.23239,355
37,4,120,12,2,120,Dragon Masters,120,1991,5.69731,130
39,4,60,12,2,60,Darkover,60,1979,5.22865,96
40,4,120,12,2,120,Borderlands,120,1982,6.77517,254
42,4,90,12,2,90,Tigris & Euphrates,90,1997,7.72379,20166
43,6,90,12,2,90,Airlines,90,1990,6.61065,346
47,5,60,12,3,60,Chinatown,60,1999,7.23234,5846
48,4,90,12,2,90,Krieg und Frieden,90,1999,6.13737,646
55,6,0,12,2,0,Sophie's World,0,1998,4.93768,69
58,4,120,12,2,120,Kings & Things,120,1986,6.53692,1477
62,4,120,12,1,120,Curse of the Mummy's Tomb,120,1988,5.22768,298
63,8,180,12,2,180,Samurai,180,1979,6.38198,369
64,6,180,12,3,180,Joan of Arc,180,1998,6.26579,409
66,4,90,12,2,90,Löwenherz,90,1997,7.08413,2193
68,4,180,12,2,180,Successors (second edition),180,1997,7.02629,439
71,7,360,12,2,360,Civilization,360,1980,7.52258,6178
72,4,60,12,3,60,Verräter,60,1998,6.74051,1709
74,10,30,12,4,30,Apples to Apples,30,1999,5.95458,14611
77,2,240,12,2,240,EastFront,240,1991,7.6713,626
78,2,240,12,2,240,WestFront,240,1992,6.89085,177
82,2,240,12,2,240,Bobby Lee,240,1993,6.83287,297
83,2,180,12,2,180,Sam Grant,180,1997,6.43277,119
84,2,150,12,2,150,Rommel in the Desert,150,1982,7.54068,878
85,2,60,12,2,60,Quebec 1759,60,1972,6.93157,616
87,6,180,12,2,180,Victory:  The Blocks of War,180,1998,6.3167,402
88,4,60,12,2,60,Torres,60,1999,7.17624,6980
89,4,120,12,2,120,Blue vs. Gray,120,1999,6.76958,408
93,5,120,12,2,60,El Grande,120,1995,7.80446,18423
94,6,90,12,2,90,Union Pacific,90,1999,7.24855,3932
98,5,180,12,2,180,Axis & Allies,180,1981,6.53855,8747
99,4,180,12,2,180,Fortress America,180,1986,6.6939,2144
103,6,240,12,2,30,Titan,240,1980,6.96153,3570
111,5,90,12,3,45,Rheinländer,90,1999,6.61642,1396
114,6,45,12,2,45,Ransom,45,1994,6.42,70
115,6,60,12,3,60,I'm the Boss!,60,1994,6.82562,3062
116,5,30,12,2,30,Guillotine,30,1998,6.53873,15334
120,6,45,12,2,45,Hoity Toity,45,1990,6.54518,4410
121,6,180,12,2,60,Dune,180,1979,7.61137,4563
122,5,45,12,3,45,Quo Vadis?,45,1992,6.44426,1913
124,4,90,12,3,90,Primordial Soup,90,1997,6.98124,4240
126,6,90,12,2,90,The Really Nasty Horse Racing Game,90,1987,6.32087,654
130,6,240,12,2,240,Iron Dragon,240,1994,6.95603,1372
134,5,45,12,3,45,Cape Horn,45,1999,6.003,516
135,4,60,12,2,60,Kontor,60,1999,5.97458,688
137,10,20,12,2,20,Pass the Bomb,20,1994,5.90016,935
142,5,90,12,3,90,Vino,90,1999,6.47906,639
154,2,360,12,2,360,Union vs. Central,360,1999,6.66914,81
155,4,60,12,3,60,Was sticht?,60,1993,6.96495,573
162,2,90,12,2,90,The Awful Green Things From Outer Space,90,1979,6.49136,2263
163,6,60,12,2,60,Balderdash,60,1984,6.39247,3947
164,6,30,12,3,30,"Before I Kill You, Mister Spy...",30,1996,5.40672,1116
167,6,120,12,2,120,Dicke Kartoffeln,120,1989,6.22465,142
168,6,180,12,2,180,Empire Builder,180,1982,6.91675,2482
186,6,30,12,2,30,Split,30,1999,5.81686,157
196,6,75,12,3,75,Kremlin,75,1986,6.99614,2452
202,4,120,12,2,120,Targui,120,1988,6.33415,600
204,4,60,12,2,60,Stephenson's Rocket,60,1999,6.87101,2081
216,2,30,12,2,30,Atlanteon,30,1992,5.81039,648
218,4,25,12,2,25,High-Bid,25,1965,5.77588,228
219,5,30,12,3,30,Volle Hütte,30,1997,6.17719,160
221,5,360,12,2,240,Ikusa,360,1986,7.00973,4283
224,6,180,12,3,180,History of the World,180,1991,7.1321,3961
230,6,180,12,1,180,Merchant of Venus,180,1988,7.17453,2416
231,5,480,12,1,480,Geronimo,480,1995,5.58441,209
232,4,120,12,2,120,Serenissima (first edition),120,1996,6.89152,2092
234,2,200,12,2,40,Hannibal: Rome vs. Carthage,200,1996,7.82769,4305
235,4,180,12,1,180,Blackbeard,180,1991,6.34825,1266
237,2,60,12,2,60,Wooden Ships & Iron Men,60,1974,6.99472,1694
239,2,90,12,2,90,Wagram,90,1975,6.76369,84
240,5,240,12,3,240,Britannia,240,1986,7.22662,3585
244,8,120,12,2,120,Circus Maximus,120,1979,6.7112,1411
248,5,240,12,3,240,Blood Royale,240,1987,6.4994,586
249,6,90,12,3,90,Lifeboats,90,1993,6.6131,2986
250,7,360,12,2,360,Colonial Diplomacy,360,1994,6.62425,341
252,2,180,12,2,180,Borodino,180,1972,6.65135,126
255,2,150,12,2,150,Jena-Auerstadt,150,1975,5.98039,51
257,8,45,12,3,45,Kill Doctor Lucky,45,1996,6.15279,5268
263,4,45,12,2,45,Manitou,45,1997,6.11949,331
265,5,45,12,3,45,Intrigue,45,1994,6.37047,2167
270,5,120,12,2,120,Svea Rike,120,1997,6.35628,487
276,7,240,12,2,240,La Guerre de l'Empereur,240,1997,6.38333,60
282,6,300,12,2,300,Vikingatid,300,1997,6.0403,67
283,6,2480,12,2,2480,Advanced Third Reich,2480,1992,6.73416,639
286,8,480,12,4,480,Machiavelli,480,1977,7.08793,882
289,4,360,12,3,360,Chariot Lords,360,1999,6.69541,196
295,6,120,12,3,120,Europa 1945-2030,120,1998,5.94204,314
296,6,90,12,2,60,Medieval Merchant,90,1998,6.76731,1066
303,10,90,12,4,90,Koalition,90,1992,6.43071,184
304,6,30,12,2,30,Ever Green,30,1999,5.52255,326
305,6,60,12,3,60,Der Fliegende Holländer,60,1992,6.01538,273
310,6,180,12,2,180,Wizard's Quest,180,1979,6.16843,1244
311,6,240,12,2,240,Time Agent,240,1992,6.66097,237
314,5,60,12,3,60,Highlanders,60,1993,6.24854,171
317,6,60,12,3,60,The Mob,60,1993,6.35923,168
323,4,90,12,2,90,Anno 1452,90,1999,6.06722,180
324,5,90,12,3,90,Ponte Vecchio,90,1996,5.79551,78
329,2,1200,12,2,1200,Russian Front,1200,1985,7.14287,560
332,5,60,12,3,60,Vernissage,60,1993,6.32335,182
355,5,30,12,3,30,Das letzte Paradies,30,1993,5.74043,141
362,4,20,12,2,20,Elefantenparade,20,1988,5.80783,166
367,6,90,12,3,90,Overthrone,90,1999,5.32019,264
375,5,120,12,2,120,6 Billion,120,1999,5.30754,134
376,2,45,12,2,45,DruidenWalzer,45,1999,5.95985,715
378,6,120,12,3,120,Lancashire Railways,120,1998,6.90849,106
388,2,30,12,2,30,Finale,30,1998,5.77544,228
399,8,90,12,2,90,Tom Clancy's Politika,90,1997,4.16234,192
400,6,30,12,3,30,Shanghai,30,1997,5.30547,128
413,8,45,12,3,45,Die Erben von Hoax,45,1999,6.13145,124
417,4,45,12,2,45,Edison & Co.,45,1998,4.48156,315
425,5,240,12,2,240,Thunder's Edge,240,1999,6.22912,132
426,2,120,12,2,120,Battle of the Bulge,120,1981,6.48018,343
429,4,60,12,2,60,Magalon,60,1998,5.97778,198
433,6,90,12,2,90,Shark,90,1987,6.66475,1166
440,5,45,12,2,45,Zoff in Buffalo,45,1998,6.34751,261
465,6,60,12,3,60,Zankapfel,60,1993,6.24561,57
470,6,240,12,3,240,Road to the White House,240,1992,6.13635,249
474,4,180,12,4,180,Cold War,180,1984,6.17819,204
475,5,100,12,3,75,Taj Mahal,100,2000,7.33569,6220
476,4,60,12,2,60,Mr. President,60,1967,6.61184,266
477,6,120,12,2,120,The Broadway Game,120,1981,6.41726,113
479,2,20,12,2,20,Bambuti,20,1999,5.9287,115
481,4,60,12,2,60,Carolus Magnus,60,2000,6.85188,3061
483,7,360,12,2,360,Diplomacy,360,1959,7.06461,9840
489,2,0,12,2,0,Pacal,0,1999,6.19779,86
490,6,60,12,2,60,Warangel,60,2000,7.66751,235
491,5,60,12,3,50,Web of Power,60,2000,7.30828,3044
494,6,30,12,2,30,Ave Caesar,30,1989,6.63911,3826
504,4,60,12,2,60,Die Verbotene Stadt,60,1992,6.18649,111
511,6,180,12,1,180,Silverton,180,1991,7.08763,929
520,4,210,12,2,210,Axis & Allies: Europe,210,1999,6.50872,2240
